oldcode,povrate60,year,sum2count,pop5_9,sum5964,sumpop,rate_5964
47339,,64,0,,0,0,0
47342,,62,0,,0,0,0
47345,,63,0,,1,0,0
47348,,63,0,,1,0,0
47351,,64,0,,1,0,0
47354,,64,0,,1,0,0
47357,,62,0,,0,0,0
47360,,64,0,,1,0,0
47363,,62,0,,0,0,0
47369,,62,1,,3,0,0
47372,,64,1,,2,0,0
47375,,62,1,,1,0,0
47381,,64,1,,2,0,0
47384,,63,0,,0,0,0
47387,,64,1,,2,0,0
47390,,64,0,,0,0,0
47393,,63,1,,1,0,0
47396,,63,0,,0,0,0
48001,15.22545,59,0,1224,1,7344,13.61656
48002,19.34841,59,0,1472,0,8832,0
48003,10.60321,63,0,8020,4,48120,8.312551
48004,14.43586,60,0,4308,1,25848,3.868771
48005,16.76352,63,0,3205,1,19230,5.200208
48006,12.77381,64,0,10323,1,61938,1.614518
48007,22.67569,60,0,467,0,2802,0
48008,15.0722,59,1,6661,2,39966,5.004253
48009,12.26596,61,0,1965,0,11790,0
48010,21.47704,63,0,477,0,2862,0
48011,17.1209,61,0,3084,0,18504,0
48012,9.700974,59,0,360,0,2160,0
48013,16.3869,62,0,5887,1,35322,2.831097
48014,16.2777,64,0,5674,1,34044,2.937375
48015,19.36158,60,0,1998,0,11988,0
48016,18.59513,60,0,1024,0,6144,0
48017,10.35979,60,6,94567,31,567402,5.463499
48018,13.15075,62,1,8266,3,49596,6.048875
48019,19.44416,62,0,1931,0,11586,0
48020,15.8359,64,0,1574,2,9444,21.17747
48021,20.95056,60,0,4210,0,25260,0
48022,13.00202,60,0,1168,0,7008,0
48023,14.20858,62,0,1688,0,10128,0
48024,21.17145,64,0,2920,1,17520,5.707763
48025,24.69871,64,0,1550,1,9300,10.75269
48026,21.29507,62,0,717,1,4302,23.245
48027,16.56083,60,1,32340,12,194040,6.184292
48028,25.26278,61,0,230,0,1380,0
48029,16.41869,64,1,5249,5,31494,15.87604
48030,14.14707,60,0,569,0,3414,0
48031,13.39963,61,2,19824,5,118944,4.203659
48032,14.80772,60,1,29443,13,176658,7.358851
48033,26.21588,60,0,1932,0,11592,0
48034,15.13017,60,0,5888,1,35328,2.830616
48035,22.56098,60,0,371,0,2226,0
48036,15.81597,62,0,4007,0,24042,0
48037,18.08734,59,0,7161,0,42966,0
48038,12.73719,61,0,2696,0,16176,0
48039,23.58295,63,0,16601,4,99606,4.015822
49001,52.34815,61,0,1512,0,9072,0
49002,27.37157,61,0,3200,1,19200,5.208333
49003,42.87262,63,0,3464,1,20784,4.811393
49004,54.8876,64,0,1689,0,10134,0
49005,15.27611,63,0,3066,5,18396,27.17982
49006,24.15261,60,0,10042,4,60252,6.638784
49007,52.82972,60,0,855,0,5130,0
49008,63.61501,62,0,1552,0,9312,0
49009,46.59602,63,0,638,0,3828,0
49010,43.15839,61,0,7229,0,43374,0
49011,55.71355,61,0,725,1,4350,22.98851
49012,57.36861,62,0,916,1,5496,18.19505
49013,45.24145,63,1,3685,2,22110,9.045681
49014,50.84746,62,0,1231,0,7386,0
49015,9.933592,60,0,4273,3,25638,11.70138
49016,51.98434,60,0,969,1,5814,17.19986
49017,26.69057,61,1,7323,5,43938,11.37967
49018,34.4421,60,0,2135,0,12810,0
49019,36.69223,64,0,1965,0,11790,0
49020,23.54992,59,2,28093,12,168558,7.119211
49021,41.77532,63,0,1559,2,9354,21.38123
49022,56.3735,63,0,2509,2,15054,13.28551
49023,38.78633,59,1,8321,5,49926,10.01482
49024,50.34857,61,0,9554,6,57324,10.46682
49025,24.23911,64,0,5900,1,35400,2.824859
49026,20.4835,62,1,3620,1,21720,4.604052
49027,33.12574,59,1,2594,2,15564,12.85017
49028,39.68028,59,1,7061,10,42366,23.60383
49029,30.67045,60,1,2205,3,13230,22.67574
49030,51.92487,62,0,5277,1,31662,3.15836
49031,29.73084,64,0,5115,1,30690,3.25839
49032,50.82694,62,0,1117,0,6702,0
49033,41.9189,61,0,862,0,5172,0
49034,47.41753,60,0,3042,2,18252,10.9577
49035,19.50924,64,0,6374,2,38244,5.229578
49036,53.96785,64,0,808,0,4848,0
49037,32.75936,64,0,756,0,4536,0
49038,47.03561,60,0,927,1,5562,17.97915
49039,49.52631,61,0,3073,1,18438,5.423582
49040,29.81691,64,1,2702,3,16212,18.50481
49041,44.04916,59,1,9086,2,54516,3.668648
49042,44.57553,64,0,2629,0,15774,0
49043,41.8886,60,0,1007,0,6042,0
49044,46.72791,59,0,1518,0,9108,0
49045,58.06343,60,1,1539,3,9234,32.48863
49046,42.96217,62,0,1359,1,8154,12.26392
49047,49.69712,62,0,721,0,4326,0
49048,40.09452,60,0,980,1,5880,17.0068
49049,46.3832,62,0,1871,2,11226,17.81578
49050,41.16393,59,0,4389,1,26334,3.797372
49051,63.75,62,0,1658,1,9948,10.05227
49052,27.56387,61,0,1939,1,11634,8.595496
49053,45.64711,62,0,420,0,2520,0
49054,20,62,0,8167,3,49002,6.122199
49055,39.37771,61,0,4655,3,27930,10.74114
50001,36.33458,64,0,694,0,4164,0
50002,27.74148,61,0,1757,0,10542,0
50003,26.81728,60,0,3872,0,23232,0
50004,33.70354,64,0,1192,0,7152,0
50005,12.86359,62,0,15528,5,93168,5.36665
50006,28.53444,59,0,1546,0,9276,0
50007,36.96456,61,0,900,0,5400,0
50008,14.18723,63,0,2863,0,17178,0
50009,23.51452,60,0,5213,1,31278,3.197135
50010,30.06562,59,0,3544,0,21264,0
50011,21.39452,59,0,3923,0,23538,0
50012,33.13854,60,1,1926,1,11556,8.653513
50013,12.61715,63,1,23196,6,139176,4.311088
50014,17.19859,60,0,6721,1,40326,2.47979
50015,21.89171,63,0,2125,0,12750,0
50016,20.2761,62,0,4486,1,26916,3.715262
50017,29.62545,60,0,2600,0,15600,0
50018,15.47518,59,0,6302,3,37812,7.933989
50019,32.26683,64,0,363,0,2178,0
50020,15.80423,63,1,8333,4,49998,8.00032
50021,32.63786,64,0,844,1,5064,19.74724
50022,29.69504,64,0,5011,2,30066,6.652032
50023,19.92227,64,0,2718,0,16308,0
50024,18.93612,61,0,1495,0,8970,0
50025,32.76756,59,0,2322,0,13932,0
50026,24.81898,63,0,747,0,4482,0
50027,33.47414,61,0,1642,0,9852,0
50028,14.61332,63,1,5062,1,30372,3.292506
50029,27.73905,61,0,1856,1,11136,8.979885
50030,8.426527,64,0,10861,2,65166,3.069085
50031,21.44614,64,0,2168,2,13008,15.37515
50032,15.95706,62,0,7742,1,46452,2.15276
50033,27.7553,61,0,2045,1,12270,8.14996
50034,30.53323,62,0,2327,0,13962,0
50035,22.39453,64,0,2212,1,13272,7.534659
50036,12.834,59,0,8533,2,51198,3.906403
50037,18.4826,60,1,10274,5,61644,8.11109
50038,24.38855,60,0,3713,1,22278,4.488733
50039,26.89276,63,0,824,0,4944,0
50040,9.819432,61,4,,19,0,0
50041,24.19574,60,0,103479,17,620874,2.738076
50042,28.89503,61,1,3532,1,21192,4.718762
50043,21.39711,61,0,2797,0,16782,0
50044,12.16092,59,0,2513,1,15078,6.632179
50045,7.80101,64,1,12755,3,76530,3.920031
50046,28.97404,60,0,4976,1,29856,3.349411
50047,22.82106,59,0,801,1,4806,20.80732
50048,24.86829,61,0,2364,1,14184,7.050198
50049,22.30639,62,0,2622,1,15732,6.356471
50050,33.44212,61,0,4002,1,24012,4.164584
50051,9.947258,60,0,1484,1,8904,11.23091
50052,32.56067,62,0,16245,2,97470,2.051913
50053,12.69858,63,1,2005,3,12030,24.93766
50054,30.63087,59,0,12610,3,75660,3.965107
50055,20.55548,60,0,1684,2,10104,19.79414
50056,25.28483,59,0,3478,1,20868,4.792026
50057,35.35258,61,0,3895,0,23370,0
50058,34.41085,62,0,934,0,5604,0
50059,11.67232,60,0,3762,1,22572,4.430268
50060,35.68075,59,0,8995,2,53970,3.705762
50061,27.83715,63,0,2141,0,12846,0
50062,32.54535,59,0,2312,1,13872,7.208766
50063,29.69843,64,0,2692,2,16152,12.38237
50064,16.36624,60,0,923,0,5538,0
50065,28.81175,62,0,5476,1,32856,3.043584
50066,11.37862,62,0,1051,2,6306,31.71583
50067,7.90134,61,1,5573,9,33438,26.91549
50068,22.57205,62,2,19997,3,119982,2.500375
50069,32.60632,64,0,3618,0,21708,0
50070,11.39709,62,0,1283,1,7698,12.99039
50071,15.42452,61,1,11801,1,70806,1.41231
50072,,64,0,6987,4,41922,9.54153
51001,18.09366,63,0,2056,1,12336,8.106356
51002,23.13265,62,0,1375,0,8250,0
51003,11.77966,60,0,674,0,4044,0
51004,15.45315,59,1,1623,1,9738,10.26905
51005,17.92049,62,0,715,0,4290,0
51006,21.4805,64,0,563,0,3378,0
51007,22.85802,64,1,3259,2,19554,10.22809
51008,22.73797,64,0,1315,0,7890,0
51009,16.15721,61,0,746,0,4476,0
51010,18.8885,60,0,605,0,3630,0
51011,11.25626,60,1,6629,4,39774,10.05682
51012,23.89997,60,1,1148,1,6888,14.518
51013,10.69133,63,0,6197,4,37182,10.75789
51014,19.66475,61,0,363,0,2178,0
51015,16.11489,64,0,2155,0,12930,0
51016,21.58294,59,0,752,0,4512,0
51017,17.13211,60,0,1896,2,11376,17.58087
51018,14.09236,61,0,430,0,2580,0
51019,11.30223,64,0,2057,0,12342,0
51020,14.10013,60,0,354,0,2124,0
51021,14.84044,64,0,808,0,4848,0
51022,17.28771,62,0,1122,0,6732,0
51023,11.69195,64,0,1037,0,6222,0
