oldcode,_type_,_freq_,pctsch14_1960,pctsch5_34_1960,pct_hsormore_25plus_1960,pop14_17_1960,pop5_34_1960,pop25plus_1960,povrate60
36080,0,1,91.1,.5242737,44.2,1555,10464,12694,20.59458
36081,0,1,90.4,.5373909,44.7,1902,12717,16291,17.81563
36082,0,1,78.7,.5374794,26.8,905,4856,5337,46.10638
36083,0,1,84.6,.496795,34.6,4224,34165,32320,16.21613
36084,0,1,90.3,.5330195,39.7,3125,23789,28397,25.68721
36085,0,1,82.9,.5162001,42,4873,36790,39239,16.58249
36086,0,1,94.2,.5706384,46.3,1891,13378,16470,17.11006
36087,0,1,91.4,.6061039,46.8,4450,35682,37098,13.99039
36088,0,1,92.1,.5044773,43.3,1421,9939,11722,20.71208
37001,0,1,79.2,.5699455,18.3,1133,5876,7059,66.11552
37002,0,1,94.7,.5956371,45.1,658,3163,5408,27.07434
37003,0,1,87.1,.6066786,18.7,855,4462,5882,57.98288
37004,0,1,95.1,.56864,38.8,543,3125,3950,17.46215
37005,0,1,91.9,.5345622,34,1194,7161,10755,33.31269
37006,0,1,89,.6187936,32.3,853,4874,7174,38.19274
37007,0,1,94.2,.6645257,30.5,1821,10120,14253,48.10329
37008,0,1,94.8,.5870651,29,2207,12416,16200,43.17646
37009,0,1,90.9,.4910105,37.4,1576,11291,13706,26.28458
37010,0,1,92.5,.5619299,38.4,2633,16664,22736,34.92763
37011,0,1,88.2,.6554015,26.4,1483,8729,8887,53.87846
37012,0,1,92.1,.6070114,21.4,1263,6247,9286,61.12847
37013,0,1,94.5,.6294201,45,348,2121,2393,20.94826
37014,0,1,88.3,.628599,47.5,2667,24903,24039,20.90517
37015,0,1,82.6,.5973472,24.9,452,2111,3388,52.89645
37016,0,1,77.6,.3660971,49.3,5186,52904,39704,25.79568
37017,0,1,93.1,.6664613,30.3,621,3247,4762,43.91576
37018,0,1,89.4,.5301285,29.7,1050,5991,10653,36.81456
37019,0,1,86.6,.5176129,29.5,2986,17913,23034,34.5738
37020,0,1,91.5,.5729735,40.9,1347,9709,11653,26.77033
37021,0,1,84.9,.557832,22.9,1057,5369,7747,54.21931
37022,0,1,95.5,.599912,35.2,471,2272,3750,36.63907
37023,0,1,99.1,.6124105,40.2,427,2095,3424,26.92037
37024,0,1,87.1,.4802096,46.1,3098,24052,29945,23.27374
37025,0,1,84.1,.5212334,30.3,2193,12810,16036,31.59607
37026,0,1,91,.5657005,34,2123,12420,17276,33.55886
37027,0,1,94.4,.5735586,45.9,568,3018,5190,22.45297
37028,0,1,94.6,.5999434,34.7,685,3532,5486,35.31242
37029,0,1,85,.5340471,27.2,487,2335,3447,35.40096
37030,0,1,88.5,.4970414,40.9,393,2704,3392,23.4335
37031,0,1,89.8,.6291667,17.5,834,3840,5291,57.59431
37032,0,1,92.8,.6241362,23.6,1231,5933,9256,50.1786
37033,0,1,86.5,.4233087,46.3,1721,14767,15061,32.247
37034,0,1,96.7,.6238472,25.5,611,3036,5227,41.73713
37035,0,1,89.7,.64605,22.7,684,3557,4926,55.49306
37036,0,1,93.3,.5523679,45.5,3318,22552,29442,21.37451
37037,0,1,97.1,.5802988,38.6,785,4284,6278,27.25421
37038,0,1,93.5,.5795551,34.2,1114,5889,9026,35.11916
37039,0,1,93.9,.6655589,21.6,596,3310,4461,54.89223
37040,0,1,88.7,.6023821,21.1,2460,12258,16702,53.4957
37041,0,1,88,.5502555,27.1,1436,7631,11250,38.79477
37042,0,1,88.7,.602531,32.1,1199,7744,10949,37.66773
37043,0,1,97.2,.6489184,24.8,503,2404,3481,49.84797
37044,0,1,91.2,.5618676,27,1028,5633,7187,38.96904
37045,0,1,90.7,.6020577,18.8,2183,11469,14012,59.60777
37046,0,1,83.2,.5737366,23.2,1097,5323,7015,59.99038
37047,0,1,93.5,.5763531,29.7,592,3104,4741,29.37072
37048,0,1,93.4,.6224272,25.8,504,2818,4491,41.84282
37049,0,1,91.4,.5879703,29.9,1637,8878,11375,37.17331
37050,0,1,89.1,.5788235,28.3,753,4250,6449,41.69338
37051,0,1,91.4,.5705044,36.3,4474,26743,35527,38.77991
37052,0,1,95.7,.5652277,36.4,716,4216,6305,28.18533
37053,0,1,91.1,.5469916,31.3,793,4554,6492,32.26222
37054,0,1,86.6,.618333,22.2,1096,4931,6720,56.42622
37055,0,1,88.7,.5216946,51.2,24849,208923,240668,19.20386
37056,0,1,88.2,.5818818,30.4,2664,16017,21304,38.80914
37057,0,1,91.8,.5382012,38.1,2408,14476,18484,28.22269
37058,0,1,89.9,.5738549,32.8,2110,12423,16441,35.43669
37059,0,1,93.5,.5826148,29.5,814,4291,6693,34.9711
37060,0,1,90.4,.681556,48.5,2388,23753,21460,28.54744
37061,0,1,92.8,.5547466,30.8,2501,14421,20875,44.36765
37062,0,1,91.8,.5800747,33,1852,12045,16333,34.87745
37063,0,1,89.9,.552719,34.5,2964,18058,24122,32.38388
37064,0,1,91.5,.5999447,19.1,711,3612,5376,60.74714
37065,0,1,93.6,.5859873,29.6,420,2041,3060,35.46636
37066,0,1,87.8,.535834,31.6,1533,9251,11643,36.40681
37067,0,1,88.4,.5568838,28.8,2013,11963,16209,42.07241
37068,0,1,88.5,.6604909,18,1626,8312,9564,58.35368
37069,0,1,94.3,.5527026,40.4,2627,17409,21733,24.7327
37070,0,1,96.7,.6026721,46.1,918,6886,7393,18.62426
37071,0,1,88.7,.5835782,33.1,1190,6126,8416,42.73545
37072,0,1,89.7,.5224508,51.8,20984,164404,191825,18.15882
37073,0,1,89.2,.5894395,25.2,1307,7083,8530,45.37826
37074,0,1,92.8,.5196566,56.3,2653,19917,23497,15.74745
37075,0,1,94.9,.4828946,41,1194,8623,9855,28.33391
37076,0,1,95.8,.629514,41.4,833,5123,6966,26.47801
37077,0,1,88.4,.4953687,39.9,846,5614,8609,20.55085
38001,0,1,94,.5440075,44.9,1108,7476,9896,16.88179
38002,0,1,95.3,.6779981,62.4,2009,21680,18264,12.57016
38003,0,1,95.1,.5923631,49.7,7740,50832,63020,13.84989
38004,0,1,93.8,.5341176,43.1,1666,11050,16555,16.93206
38005,0,1,94.4,.59341,38.5,1576,9833,12593,20.19468
38006,0,1,93.2,.5276111,44.7,3597,26167,29287,13.50988
38007,0,1,96.2,.5710745,44.8,682,4439,5073,14.45087
38008,0,1,91.3,.5199574,43,921,6564,7472,12.36649
38009,0,1,95.6,.5758538,48.8,1562,10072,13091,14.47499
38010,0,1,92.2,.5478638,42.3,4869,32979,35917,15.08561
38011,0,1,0,.492517,55.8,161,1470,1639,11.78474
38012,0,1,96.3,.5352591,42,552,3531,4209,14.33732
38013,0,1,94.1,.4995331,49.2,399,3213,3633,17.38931
38014,0,1,93.7,.592382,44.8,932,5802,7707,15.94417
38015,0,1,95,.5671724,47.4,4909,32625,42486,16.19604
38016,0,1,93.7,.5441051,46.6,546,3503,3548,15.02678
38017,0,1,92.7,.5541571,42.7,2102,12713,17425,19.89358
38018,0,1,93.9,.5248471,48.4,3010,22397,25629,13.5947
38019,0,1,92.2,.5363364,45.3,444,3330,4006,12.14463
38020,0,1,94.5,.5859156,51.4,10573,79677,85370,12.98424
38021,0,1,90.2,.5439163,40.8,1530,10224,14397,19.53449
38022,0,1,94.6,.5592003,44.2,4286,27711,31336,16.49702
38023,0,1,93.3,.5700455,45.2,1734,10536,12028,24.95812
38024,0,1,90.1,.5491948,45.9,8509,53715,68855,19.45235
38025,0,1,91.4,.5221519,49.4,341,2212,2696,15.82899
38026,0,1,93.8,.568543,50.4,29450,216543,313411,13.77607
38027,0,1,95.3,.5871137,43.3,1910,12168,14563,18.31388
38028,0,1,0,.6385998,60.3,167,1057,1419,9.859719
38029,0,1,95.7,.5648707,44.1,1371,8779,10194,15.34879
38030,0,1,94,.5733476,46.8,2870,19578,25197,17.149
38031,0,1,95.8,.59363,48,1223,8069,10181,19.20009
38032,0,1,92.2,.5129022,50.7,466,3139,4026,16.63712
38033,0,1,93.8,.5223712,48.2,1274,8873,11452,14.22558
38034,0,1,96.2,.5884268,54.6,6169,42391,50511,11.81863
38035,0,1,97.2,.5279266,42.8,195,1307,1429,12.59338
38036,0,1,93.7,.6272924,44,2371,14341,18300,22.80075
39001,0,1,88.2,.5358365,31.7,3333,24849,27453,19.85099
39002,0,1,89.3,.5303718,42.3,92591,699200,962716,13.92798
39003,0,1,88.6,.5230036,32.2,5295,35451,45098,23.52132
39004,0,1,87.8,.5078245,37.7,12594,94511,116453,13.14478
39005,0,1,86,.4929306,31.2,3157,19733,23137,29.5445
39006,0,1,86.6,.5056067,31.7,15013,113703,171318,13.04932
39007,0,1,89.4,.5376972,37,8627,58068,81013,20.88317
39008,0,1,88.9,.5408421,41.1,3995,24913,29709,23.30445
39009,0,1,91.5,.5310485,46.9,18100,147994,164132,8.078632
39010,0,1,90,.5207124,41,7373,52891,62485,15.69088
39011,0,1,90,.5496763,33.9,13901,91130,113476,25.62562
39012,0,1,97.7,.5561636,48.6,508,3472,4195,14.59933
39013,0,1,86.4,.5314084,31.3,3228,21300,32945,21.64679
39014,0,1,90.2,.6395131,50,4178,43874,37340,21.66649
39015,0,1,85.6,.5219306,48.1,13151,97170,117094,12.70798
39016,0,1,89.8,.5416263,37.4,2582,17573,20044,24.21089
39017,0,1,86.3,.518737,32.8,5881,36452,45664,26.95484
39018,0,1,92.6,.5354775,39.9,2396,17194,20866,20.17158
39019,0,1,92.5,.5518317,38.5,3461,23094,31187,21.06879
39020,0,1,91.3,.5633145,43.1,5499,34913,43616,21.33307
39021,0,1,85.9,.5252874,47,7879,58705,68875,12.68292
39022,0,1,89.9,.4972014,42.9,12795,94692,131050,15.92946
39023,0,1,91.5,.5617221,50.1,33359,244078,316799,8.879473
39024,0,1,86.6,.5098004,38.4,2204,16785,20678,13.91008
39025,0,1,90.8,.5624507,43.3,15963,112833,138842,16.23413
39026,0,1,87.8,.5667318,30.2,11848,74275,96800,33.30604
39027,0,1,87.9,.5683716,36.6,331,1916,2576,23.31584
39028,0,1,87.3,.495552,33.7,5691,40805,49757,21.48999
39029,0,1,85.8,.5020369,26.1,864,5155,5507,36.55345
39030,0,1,89,.5931908,29.3,2851,17212,22697,29.62049
39031,0,1,83.6,.5076293,35.8,2914,18809,21600,33.45181
39032,0,1,92.5,.5766981,34.5,5308,35216,40749,26.22773
39033,0,1,88.6,.5315132,36,3066,20182,27059,26.62572
39034,0,1,86,.5131561,30.5,1080,7411,8745,30.26498
39035,0,1,87.5,.545027,36.9,13903,93755,146332,20.2793
39036,0,1,79.1,.5033708,33.9,16930,127123,155498,15.56422
39037,0,1,91.1,.5304221,37.8,6955,50654,63979,15.85352
39038,0,1,84.6,.4895258,34.9,5576,41101,51789,14.98705
39039,0,1,88.2,.5114499,37.4,12580,96027,138434,11.44468
39040,0,1,84.4,.5257887,35.3,21584,139208,217825,23.24339
39041,0,1,89.5,.5220619,40.5,6466,47412,63484,19.09952
39042,0,1,88.4,.5394043,42.7,3340,23500,31492,17.52171
39043,0,1,90.4,.5543555,43.6,8228,57961,70965,15.36965
39044,0,1,85.7,.5075223,32.9,3023,20273,24887,24.09106
39045,0,1,83.4,.5173644,39.1,2213,17104,23424,20.14857
39046,0,1,92.1,.5613181,51.6,31195,224901,302897,6.8612
39047,0,1,88.2,.4993356,34.7,909,6773,10309,18.67263
39048,0,1,88.2,.5487003,33.8,11958,87638,119466,14.07095
39049,0,1,82.1,.5051597,33.9,6630,43026,63132,25.56655
39050,0,1,88.9,.5172636,33.9,1921,12425,14595,24.61461
39051,0,1,84.4,.4992028,30.7,110843,842910,1212443,18.74139
39052,0,1,85,.5274074,38.7,482,3375,5899,22.13667
39053,0,1,83.7,.5418532,39.5,1186,7371,9103,27.61363
39054,0,1,84.9,.5094954,31.3,10544,68507,109250,24.02407
39055,0,1,73,.4623613,30.2,1889,12527,14055,24.42988
39056,0,1,88.7,.5318537,31.1,5356,34109,44437,32.74802
39057,0,1,94.5,.6023547,32.1,407,2633,3631,27.35683
39058,0,1,90.6,.5306512,39.2,2412,14665,18321,23.19606
39059,0,1,89.8,.5572808,41.5,2524,16873,19624,22.28914
39060,0,1,78.7,.5128205,40.2,1584,13026,13956,20.49115
39061,0,1,84.8,.4997973,38.5,4273,29592,37071,18.51324
39062,0,1,89.8,.5306305,41.4,2855,19017,27178,14.81084
39063,0,1,89,.5336982,34.4,13979,95376,125828,18.2512
39064,0,1,87.6,.5321664,36.1,1722,11254,17458,24.5146
39065,0,1,90.1,.5175637,39.1,21102,156089,204069,16.96769
39066,0,1,88.3,.5652815,40.1,1333,7460,9497,29.91781
39067,0,1,86.6,.4957533,33,14383,105964,137438,14.884
40001,0,1,88.9,.5772699,39.8,2411,16190,21309,12.02204
40002,0,1,86.7,.5232865,40.6,6792,50351,63503,12.021
40003,0,1,83.5,.3807247,42.5,4323,44544,39198,24.75652
40004,0,1,83.4,.5279156,32.1,32688,235424,344128,16.78977
40005,0,1,82.6,.4827004,42.9,3341,29625,30163,15.10869
41001,0,1,77.2,.5378081,26.2,1652,10712,10930,44.38631
41002,0,1,82.7,.4985578,35.5,5921,41951,40194,34.46734
41003,0,1,74.6,.5367242,26.4,1012,5800,5280,66.0875
41004,0,1,77.2,.4702325,25.9,7158,48442,52103,35.18533
41005,0,1,81.5,.5465742,25.8,1442,8363,7485,63.07226
41006,0,1,77.3,.5347779,29,1576,9230,8189,53.20109
41007,0,1,49.2,.34404,37.7,4576,27584,15760,49.199
41008,0,1,82.7,.5541162,22.9,3445,21075,15995,55.04887
41009,0,1,80.9,.6011857,23.2,1201,6241,5469,70.61818
41010,0,1,84,.4996212,37.7,15263,116158,99527,40.23685
41011,0,1,71.3,.4837806,21.7,2871,17849,17721,43.96378
41012,0,1,75,.5119281,22.8,2491,15258,15468,46.7532
41013,0,1,73.8,.5242829,22.4,3147,17605,15821,56.72046
41014,0,1,73.4,.5558702,18,3062,16243,11753,71.08579
41015,0,1,78.3,.5580079,23.6,2581,14136,13268,62.05207
41016,0,1,78.3,.5294284,26.8,4509,28204,24140,53.39907
41017,0,1,76.1,.5391034,22.1,2844,16418,12916,61.48956
41018,0,1,88.1,.5573848,28.1,2164,12756,11363,55.27776
41019,0,1,74.2,.5199609,29.4,1360,8191,7149,62.94371
41020,0,1,80.4,.544982,23.5,1764,10582,9622,62.7254
41021,0,1,80.1,.543503,28.2,7471,44767,39133,51.62456
41022,0,1,82.1,.5766939,24.1,3289,18965,14624,57.56493
41023,0,1,76.8,.4625452,36.8,13609,105594,108852,29.69934
41024,0,1,81.3,.4965627,29.6,3190,21383,23984,36.14108
41025,0,1,79.1,.5601971,24.3,1646,8929,8039,64.40496
41026,0,1,77.3,.4825979,29.6,5647,37553,30686,51.80262
41027,0,1,82.7,.5906156,18.7,1211,6351,5486,66.56133
41028,0,1,81.8,.5425862,27.9,2881,17400,15810,50.33019
41029,0,1,80.5,.4980159,25.6,3123,20664,18952,37.78588
41030,0,1,66,.4655428,24.4,3908,24262,24179,39.91501
41031,0,1,72.5,.5268251,21.1,2059,11780,8978,73.31989
41032,0,1,83.4,.490186,32.4,4550,31078,30514,33.39743
41033,0,1,80.8,.5685933,22.4,874,4585,3774,61.52948
41034,0,1,78.4,.5448985,25.3,2898,16838,14468,64.48835
41035,0,1,77.9,.5317568,22.5,2633,14800,12952,63.82979
41036,0,1,84.7,.5592517,24.6,2280,13738,15792,46.71924
41037,0,1,75.6,.5323679,22.1,3024,21889,18987,40.21482
41038,0,1,82.5,.5800653,28,6309,36489,30521,62.40087
41039,0,1,74.6,.4766268,28.1,3482,23467,23757,29.7684
41040,0,1,71.9,.4491291,43.7,14122,109031,95248,37.53982
41041,0,1,83.1,.5405896,25.1,1276,7157,7284,52.87775
41042,0,1,76.5,.4897588,28,11495,77969,82551,36.19995
41043,0,1,79,.4707561,35.1,5718,41701,32114,52.5384
41044,0,1,77.3,.4874545,23.3,2283,14826,15498,39.39053
41045,0,1,79.7,.5669288,20.5,4175,22636,16440,72.45921
41046,0,1,80.3,.5179158,28.9,5969,41053,38069,38.98336
42001,0,1,92.5,.6112703,35.7,455,2094,2586,49.80004
42002,0,1,93.8,.602997,46.4,1400,10010,11670,26.24583
42003,0,1,85.8,.5513768,37.6,221,1489,1534,42.30203
42004,0,1,93.4,.6266435,33.3,576,4031,5225,46.3819
42005,0,1,95.2,.7014837,49.5,1105,10110,9932,31.55879
42006,0,1,93,.6189083,48.7,2105,16067,17941,24.77965
42007,0,1,91.8,.5649259,42,429,2834,3348,26.95442
42008,0,1,0,.5693069,30.9,140,808,680,61.27049
42009,0,1,88.5,.5574566,45.5,629,3916,4616,19.47213
42010,0,1,86,.5639053,27.6,268,1690,1810,30.3132
42011,0,1,93,.6102955,36.5,952,5517,5976,46.34583
42012,0,1,95.5,.6288313,37.6,521,2969,4119,42.72351
42013,0,1,94.1,.7183124,55.1,565,5641,5314,28.2046
42014,0,1,93.3,.5943037,42.8,1382,9199,10759,27.07527
42015,0,1,90.1,.5628192,28.8,467,2937,2636,52.05851
42016,0,1,84.5,.4904071,42.8,360,2137,2749,25.98739
42017,0,1,92.8,.6131721,46.5,1002,7440,9140,25.3574
42018,0,1,93.4,.6125486,34.2,762,4367,6049,42.42801
42019,0,1,94.6,.5792891,34.3,504,2926,3768,35.5816
42020,0,1,88.7,.5538403,35.4,388,2656,2426,44.51307
42021,0,1,83.9,.5828012,25,419,2349,2720,44.02631
42022,0,1,96.4,.6439732,28.8,465,2688,3334,39.1468
42023,0,1,93.7,.5936126,40.9,687,4321,6395,18.73695
42024,0,1,95.3,.5761759,42.1,296,1956,2394,44.65807
42025,0,1,78,.5613673,33.9,727,4359,5397,38.78812
42026,0,1,92.9,.6043301,31,537,3187,4149,36.61882
42027,0,1,95.1,.5546164,40.4,228,1538,1695,25.84367
42028,0,1,96.7,.6380686,31.1,432,2506,3714,44.5456
42029,0,1,93,.6474007,38.1,481,3097,3506,38.58633
42030,0,1,87.2,.5650289,36,375,2076,2387,52.58098
42031,0,1,0,.5195277,35.8,145,1101,1205,22.35587
42032,0,1,86.2,.5389457,55.5,803,6355,6326,15.52687
42033,0,1,88.8,.5382289,27.6,779,4630,6404,45.42561
42034,0,1,0,.7286344,37.1,141,1135,1457,40.24059
42035,0,1,0,.5850713,43.1,145,911,1028,26.41509
42036,0,1,94.2,.6073446,41.8,287,1770,2278,46.44214
42037,0,1,0,.5675393,42.8,142,955,1085,39.14223
42038,0,1,97.4,.6393278,38.6,632,3987,5188,34.52944
42039,0,1,93.1,.6253092,44.1,788,5255,6337,28.06481
42040,0,1,94.5,.622316,47.6,1050,8057,9012,16.38087
42041,0,1,97.2,.6256053,37.1,904,5163,7066,36.03112
42042,0,1,89.8,.5429268,37.9,304,2050,2282,36.37513
42043,0,1,97.1,.6426979,37.2,584,3588,4588,40.24871
42044,0,1,84.9,.5442598,21.2,427,2587,3263,44.27711
42045,0,1,96.5,.5692573,31.5,520,2895,3718,38.27269
42046,0,1,89.5,.5101376,41.8,769,5524,6555,25.09133
42047,0,1,85.7,.6460717,27.9,221,1311,1276,54.24048
42048,0,1,91.4,.6421195,40,418,2227,3071,45.86537
42049,0,1,92,.5624649,50.1,4880,40975,45550,16.81625
42050,0,1,96.8,.6928464,41.7,955,3998,4607,34.93377
42051,0,1,90.9,.5044178,55.8,3000,30671,27453,16.27631
42052,0,1,88.1,.5848281,39,412,2676,3230,29.65173
42053,0,1,90,.5135135,35.7,311,2331,2498,28.65294
42054,0,1,93.2,.6049991,29.4,1007,5881,7105,45.92846
42055,0,1,97.5,.6224594,41.3,310,1968,2622,32.52747
42056,0,1,82.3,.5208593,22.3,468,3212,2594,63.48295
42057,0,1,83.4,.5081238,40,828,5170,6650,41.35318
42058,0,1,89,.4565524,41.9,238,2129,1803,15.71898
42059,0,1,0,.5163399,46.1,161,1224,1360,33.90015
42060,0,1,87.3,.5655289,29.6,360,2373,2127,65.24775
42061,0,1,90.8,.5508728,40.4,633,4010,4634,28.8921
42062,0,1,95.4,.5701427,37.5,723,4555,6653,40.07841
42063,0,1,93.4,.6282225,37.6,699,4422,5718,28.2623
42064,0,1,93,.5516333,41.1,556,3796,4259,24.82322
42065,,,,,,,,,36.62259
42066,0,1,87.3,.6151458,36.4,1014,7408,10191,28.70727
42067,0,1,0,.5380349,32,173,1262,1120,39.09196
43001,0,1,86.2,.5417024,45.1,4553,30310,30877,27.52151
43002,0,1,80.9,.4906578,27.4,1695,10276,13317,38.51538
43003,0,1,90,.5503103,25,768,4512,6380,41.33631
43004,0,1,73.1,.5296871,16.4,890,4059,3749,67.68576
43005,0,1,84.2,.5453714,32.4,4643,28432,30075,32.39724
43006,0,1,74.7,.4616134,24.3,2957,19512,19652,37.22639
43007,0,1,76.7,.5342802,16.9,2647,13871,14173,59.19841
43008,0,1,78.2,.4658635,16.1,656,3984,4793,45.57476
43009,0,1,88.6,.5811619,18.8,1752,9863,14035,49.84981
43010,0,1,83.8,.5127575,24.4,3393,20772,21817,40.77651
43011,0,1,75.4,.5142922,20.6,692,4373,5134,38.19155
43012,0,1,79.4,.5719056,18.2,731,4492,5158,52.48677
43013,0,1,71.1,.4993111,15.5,1639,9435,9791,66.51531
43014,0,1,76.3,.5142699,14.2,651,3609,3773,66.34628
43015,0,1,71.7,.4645287,16.8,1858,11756,11908,58.2419
43016,0,1,87.2,.5095181,32.5,2218,14131,15141,34.89622
43017,0,1,82.6,.563554,19.6,1220,6404,7986,57.20937
43018,0,1,59.7,.4641696,15.8,1702,9531,9469,63.97596
43019,0,1,87.3,.4978008,39.3,22887,190753,219899,25.90689
43020,0,1,84.8,.5273438,16.7,597,3584,4885,53.66667
43021,0,1,69.1,.4711259,16.6,817,4814,6135,54.1556
43022,0,1,82.3,.5134783,20,1400,8458,10617,42.76716
43023,0,1,81,.5398107,19.8,2239,12886,16837,51.76942
43024,0,1,72.6,.5538092,13.6,2189,12470,10689,76.99583
43025,0,1,62.5,.5081456,13.5,1310,7059,6093,72.85149
43026,0,1,83.1,.524974,26.5,1900,12513,13247,42.27222
43027,0,1,83.9,.5286551,24.2,3184,18967,26182,48.75274
43028,0,1,83.9,.5308617,23.7,1757,9737,12883,50.81149
43029,0,1,67.1,.4635836,12,1030,6206,6457,55.49191
43030,0,1,75.9,.4641931,23.5,3093,20834,22875,43.76041
43031,0,1,72.1,.494456,14.6,1014,5772,5672,65.60993
43032,0,1,76.9,.440684,27.9,2318,16783,17465,35.25081
43033,0,1,86,.5052569,36.1,14778,112424,131479,28.28711
43034,0,1,70.8,.5231529,11.4,717,3844,3907,71.90343
43035,0,1,73.6,.524762,17.4,1624,9349,11950,67.29057
43036,0,1,78.1,.5076179,18.5,1298,8270,9531,59.36619
43037,0,1,74.7,.4759684,19.4,2467,14793,16205,48.59126
43038,0,1,76.6,.5570187,16.7,1967,11391,10909,68.49954
43039,0,1,82.6,.499587,15.5,1153,7264,9123,55.30023
43040,0,1,90.2,.5439425,25.3,1454,8898,13593,43.1029
43041,0,1,82.2,.53222,13.8,933,5509,6542,48.39138
43042,0,1,84.5,.5207044,18.8,354,2101,2702,59.5088
43043,0,1,87.3,.5315543,22.9,820,5134,6525,44.3273
43044,0,1,63.6,.5041122,11.5,788,4134,5193,68.68798
43045,0,1,74.4,.4941295,26.1,1480,10902,11178,40.41982
43046,0,1,66.2,.5006821,16.4,890,5131,5826,62.7288
43047,0,1,85.2,.5159965,38.2,16074,118026,138893,29.42822
43048,0,1,57.1,.4828715,16,785,4583,4729,66.77116
43049,0,1,79.7,.5411636,15.3,1802,10021,11360,67.58604
43050,0,1,78.8,.5115287,17.1,2259,13358,14779,42.67381
43051,0,1,83.9,.5429622,17.9,487,2991,3342,55.05042
43052,0,1,82.3,.5268391,22.2,1907,10861,13196,45.91065
43053,0,1,84.4,.5287256,22.6,1861,11401,12933,35.98536
43054,0,1,79.4,.5119753,23.2,2588,16200,17990,44.0963
43055,0,1,87.6,.5419847,18.8,1500,8253,10109,58.58936
43056,0,1,79.2,.4705882,12.4,939,5491,7011,56.2254
43057,0,1,86.8,.5526945,31.7,4036,27185,33486,45.02066
43058,0,1,70.6,.495892,18.5,1724,10589,10453,48.48571
43059,0,1,82.7,.4995221,27.7,1195,7323,9849,42.57016
43060,0,1,84.4,.497742,27.5,2846,19265,23191,37.48969
43061,0,1,69.8,.479684,13.7,468,2658,2528,65.37944
43062,0,1,77.5,.5193858,18.2,2047,11787,11686,55.42995
43063,0,1,77.7,.3880308,35.3,3105,31013,25106,36.42443
43064,0,1,88.8,.5278155,20.5,271,1474,2026,43.17376
43065,0,1,77.3,.4785714,13.8,1301,7280,7186,65.86443
43066,0,1,88,.5206782,26.8,1847,11147,16153,42.25566
43067,0,1,66.4,.4621944,14.2,1217,7036,7806,64.09357
43068,0,1,85.3,.5286325,16,482,2340,3086,58.10474
43069,0,1,66,.4713262,12.6,396,2232,2255,61.96959
43070,0,1,75.2,.5087114,18.3,1103,6084,6212,41.80651
43071,0,1,78.2,.5743558,22.1,2117,14592,15285,49.79172
43072,0,1,79.2,.525861,22.1,1315,7637,8104,52.02466
43073,0,1,81.6,.4970686,26,3025,19786,20208,35.73552
43074,0,1,81.5,.498578,25.1,1940,12307,15222,42.91534
43075,0,1,84.5,.453616,37.5,2910,26701,26469,36.50462
43076,0,1,80.1,.5559423,14.2,1549,8044,7167,69.40298
43077,0,1,74.2,.5295269,18.5,517,3065,2870,51.7669
43078,0,1,70,.4575153,21,1947,12122,12739,49.97688
43079,0,1,86.2,.5005809,39.8,37220,306408,327143,32.97726
43080,0,1,79.6,.491729,19.2,842,5078,7176,47.09892
43081,0,1,82.1,.5016002,14.9,629,3437,4468,56.13577
43082,0,1,81.9,.4742607,33.6,8073,57422,61164,29.29195
43083,0,1,79.1,.5103684,23.2,2569,16396,20255,40.93612
43084,0,1,77.8,.5207791,18.6,2355,14221,13565,58.50139
43085,0,1,75.3,.5205164,15.6,333,2169,2838,49.51456
43086,0,1,85.3,.5623711,23.6,1190,7271,8085,37.68923
43087,0,1,72.7,.5555819,12.4,716,4219,4274,55.35672
43088,0,1,75.2,.5148088,10.2,335,1857,1787,63.65524
43089,0,1,84.5,.5119705,23.5,1646,10860,12782,46.60542
43090,0,1,81,.5158336,31,4420,30568,35865,35.66943
43091,0,1,75.1,.5079122,14.8,1034,5877,6060,57.91176
43092,0,1,90.3,.5731137,21.7,1580,9834,14727,45.52518
43093,0,1,75.6,.5048017,18.4,1230,7185,8607,54.60361
43094,0,1,82.7,.5094481,26.8,1770,12013,13249,40.88143
43095,0,1,80.5,.5023681,25.9,1898,12246,15776,39.08576
44001,0,1,89.8,.5801973,31.6,2076,11453,16629,46.32908
44002,0,1,89.8,.4496627,45.2,829,7559,6344,11.11443
44003,0,1,84.9,.505837,31.6,2761,18160,21879,34.96428
44004,0,1,73.5,.4537432,32.7,458,3286,3701,35.88135
44005,0,1,96.5,.512792,34.8,408,2697,3443,19.96127
44006,0,1,0,.5759577,53,132,757,1217,16.51139
44007,0,1,72,.5088732,22.7,1698,9354,9185,54.42751
44008,0,1,92.5,.5623463,17.8,915,5285,8587,46.79524
44009,0,1,86.3,.4919073,34.7,660,4572,4626,32.47343
44010,0,1,83.1,.5606167,35.4,278,1427,2497,39.76022
44011,0,1,88.3,.5673831,22.4,1164,6886,9891,55.64332
44012,0,1,90.8,.522369,31.9,373,2347,3617,28.77415
44013,0,1,76.3,.4545811,35.1,1702,12759,10860,46.44845
44014,0,1,76.4,.3806769,40.6,5591,49609,46444,33.70319
44015,0,1,77.9,.4718318,39.2,45321,349987,337423,34.76189
44016,0,1,92.4,.5748202,28.8,249,1390,2282,38.20781
44017,0,1,0,.5653021,38.8,95,513,574,27.3
44018,0,1,90.6,.5879136,29.4,677,3657,7224,41.38157
